instrumentToken,instrumentName,name,lastPrice,expiry,strike,tickSize,lotSize,instrumentType,segment,exchange,isin,multiplier,exchangeToken,OptionType
7902,HBLEAS,HB Leasing & Finance Co Ltd,6.07,0,0,0.010000,1,BE,CASH,BSE,INE549B01016,1,508956,-
58833,885HDFC99,HDFCBANK-8.85%-31-12-99-PVT,1080500,0,0,0.010000,1,ZZ,-,BSE,INE040A08377,1,956281,-
22988,HDFC,HDFC-W3-Housing Development Finan,550,0,0,0.050000,600,W3,-,BSE,INE001A13049,1,961912,-
11252,HEALINV,Healthy Investments Ltd,3.2,0,0,0.010000,1,BE,CASH,BSE,INE160N01017,1,503689,-
7805,HEMANG,Hemang Resources Ltd,26.35,0,0,0.050000,1,BE,CASH,BSE,INE930A01010,1,531178,-
10626,HEMORGANIC,Hemo Organic Ltd,51.3,0,0,0.050000,1,BE,CASH,BSE,INE422G01015,1,524590,-
78067,HILIKS,Hiliks Technologies Ltd,9.66,0,0,0.010000,1,BE,CASH,BSE,INE966Q01010,1,539697,-
37457,HINDAPL,Hindustan Appliances Ltd,2.1,0,0,0.010000,1,BE,CASH,BSE,INE02XD01011,1,531918,-
9815,ZHINDHSG,Hindustan Housing Company Ltd,36.9,0,0,0.050000,1,BE,CASH,BSE,INE083O01019,1,509650,-
10113,ZHINUDYP,Hindusthan Udyog Ltd,3.16,0,0,0.010000,1,BE,CASH,BSE,INE582K01018,1,513039,-
38019,HIRAUTO,Hira Automobile Ltd,12.6,0,0,0.010000,100,BE,CASH,BSE,INE258Z01013,1,531743,-
36914,HISARSP,Hisar Spinning Mills Ltd,39.7,0,0,0.050000,100,BE,CASH,BSE,INE689E01014,1,521068,-
6263,HITTCO,Hittco Tools Ltd,9.45,0,0,0.010000,1,BE,CASH,BSE,INE863C01019,1,531661,-
73104,HOTELRUGBY,Hotel Rugby Ltd,4.8,0,0,0.010000,1,BE,CASH,BSE,INE275F01019,1,526683,-
8231,HOWARHO,Howard Hotels Ltd,6,0,0,0.010000,1,BE,CASH,BSE,INE931B01016,1,526761,-
11173,IBINFO,IB Infotech Enterprises Ltd,16.05,0,0,0.050000,1,BE,CASH,BSE,INE678B01021,1,519463,-
12988,ICDSLTD,ICDS Ltd,40,0,0,0.050000,1,BE,CASH,BSE,INE613B01010,1,511194,-
13329,IDINFO,ID Info Business Services Ltd,15.85,0,0,0.050000,1,BE,CASH,BSE,INE088P01015,1,511260,-
37435,SOFTBPO,IDream Film Infrastructure Company Ltd,108.3,0,0,0.050000,50,BE,CASH,BSE,INE459E01012,1,504375,-
6718,INDXTRA,IEL Ltd,58.8,0,0,0.050000,1,BE,CASH,BSE,INE056E01016,1,524614,-
9860,IKAB,IKAB Securities & Investment Ltd,645,0,0,0.050000,1,BE,CASH,BSE,INE874A01010,1,514238,-
21811,1646ILFS22D,ILFS-16.46%-15-10-22-PVTN,12500,0,0,0.010000,1,ZZ,-,BSE,INE871D04139,1,715019,-
7749,INCAP,Incap Ltd,38.25,0,0,0.050000,1,BE,CASH,BSE,INE437C01012,1,517370,-
6229,INCON,Incon Engineers Ltd,24.25,0,0,0.050000,1,BE,CASH,BSE,INE507D01010,1,531594,-
9725,INDAGIV,Ind-Agiv Commerce Ltd,22.35,0,0,0.050000,1,BE,CASH,BSE,INE115E01010,1,517077,-
32476,INDINFRA,India Infraspace Ltd,8.2,0,0,0.010000,1,BE,CASH,BSE,INE954M01031,1,531343,-
13285,INRADIA,India Radiators Ltd,2.9,0,0,0.010000,1,BE,CASH,BSE,INE461Y01016,1,505100,-
10567,IBRIGST,Indian Bright Steel Company Ltd,20.4,0,0,0.050000,1,BE,CASH,BSE,INE566M01017,1,504731,-
37668,INLCM,Indian Link Chain Manufacturers Ltd,506.95,0,0,0.050000,5,BE,CASH,BSE,INE359D01016,1,504746,-
13705,ICL,Indo Cotspin Ltd,20.8,0,0,0.050000,1,BE,CASH,BSE,INE407P01017,1,538838,-
11126,INDOCRED,Indo Credit Capital Ltd,1.74,0,0,0.010000,1,BE,CASH,BSE,INE147D01015,1,526887,-
11682,INDOEURO,Indo Euro Indchem Ltd,15.8,0,0,0.050000,1,BE,CASH,BSE,INE319N01019,1,524458,-
13299,IGLFXPL-B,Indo Gulf Industries Ltd,1.25,0,0,0.010000,50,BE,CASH,BSE,INE684U01011,1,506945,-
9650,UNIWSEC,Indoworth Holdings Ltd,10.05,0,0,0.010000,1,BE,CASH,BSE,INE728J01019,1,512408,-
37767,INDSOYA,Indsoya Ltd,7.5,0,0,0.010000,1,BE,CASH,BSE,INE314N01028,1,503639,-
114227,INERTIAST,Inertia Steel Ltd,76,0,0,0.050000,1,BE,CASH,BSE,INE767M01011,1,512025,-
90757,INFRONICS,Infronics Systems Ltd,17.76,0,0,0.050000,1,BE,CASH,BSE,INE463B01036,1,537985,-
10648,INOVSYNTH,Innovassynth Investments Ltd,19.1,0,0,0.050000,1,BE,CASH,BSE,INE690J01011,1,533315,-
8300,INSPIRISYS,Inspirisys Solutions Ltd,58.6,0,0,0.050000,1,BE,CASH,BSE,INE020G01017,1,532774,-
37612,INTEGSW,INTEGRA SWITCHGEAR LTD.,4.31,0,0,0.010000,1,BE,CASH,BSE,INE0IPL01018,1,517423,-
9951,INTEGFD,Integrated Proteins Ltd,15,0,0,0.010000,1,BE,CASH,BSE,INE177M01013,1,519606,-
10772,INTECH,Integrated Technologies Ltd,3.35,0,0,0.010000,1,BE,CASH,BSE,INE882B01029,1,531889,-
11466,INTELLADV,Intellivate Capital Advisors Ltd,6.02,0,0,0.010000,1,BE,CASH,BSE,INE176N01021,1,534732,-
17099,IDM,International Data Management Ltd,15.85,0,0,0.050000,1,BE,CASH,BSE,INE649R01010,1,517044,-
21859,879IRFC2030,IRFC-8.79%-4-5-30-PVT,1075402,0,0,0.010000,1,ZZ,-,BSE,INE053F09GX2,1,951949,-
32481,IISL,Ishaan Infrastructure & Shelters Ltd,3.79,0,0,0.010000,1,BE,CASH,BSE,INE818R01011,1,540134,-
8982,ISHWATR,Ishwarshakti Holdings & Traders Ltd,3.19,0,0,0.010000,1,BE,CASH,BSE,INE073I01012,1,506161,-
8949,ISMTLTD,ISMT Ltd,49.85,0,0,0.050000,1,BE,CASH,BSE,INE732F01019,1,532479,-
10787,ISTRNETWK,iStreet Network Ltd,3.23,0,0,0.010000,1,BE,CASH,BSE,INE532B01020,1,524622,-
5285,JJFINCOR,J J Finance Corporation Ltd,36.5,0,0,0.050000,1,BE,CASH,BSE,INE584C01011,1,523062,-
38016,JRFOODS,J R Foods Ltd,6.02,0,0,0.010000,1,BE,CASH,BSE,INE989E01018,1,530915,-
3758,JAGAJITIND,Jagatjit Industries Ltd,62.95,0,0,0.050000,1,BE,CASH,BSE,INE574A01016,1,507155,-
11134,JAGSONFI,Jagsonpal Finance & Leasing Ltd,5.3,0,0,0.010000,1,BE,CASH,BSE,INE582C01015,1,530601,-
4974,JAIHINDS,Jaihind Synthetics Ltd,23.92,0,0,0.050000,1,BE,CASH,BSE,INE156E01014,1,514312,-
49075,JAINMARMO,Jain Marmo Industries Ltd,16.1,0,0,0.050000,1,BE,CASH,BSE,INE780Q01015,1,539119,-
66295,JAINEX,Jainex Aamcol Ltd,99,0,0,0.050000,1,BE,CASH,BSE,INE280F01019,1,505212,-
7464,JAIPAN,Jaipan Industries Ltd,13.15,0,0,0.010000,1,BE,CASH,BSE,INE058D01030,1,505840,-
37954,JATTAINDUS,Jattashankar Industries Ltd,14.2,0,0,0.010000,100,BE,CASH,BSE,INE722N01014,1,514318,-
16908,JLL,Jindal Leasefin Ltd,27.45,0,0,0.050000,1,BE,CASH,BSE,INE919T01013,1,539947,-
64172,JITFINFRA,JITF Infra Logistics Ltd,98.25,0,0,0.050000,1,BE,CASH,BSE,INE863T01013,1,540311,-
79856,JOYREALTY,Joy Realty Ltd,20.75,0,0,0.050000,1,BE,CASH,BSE,INE433O01024,1,508929,-
85477,JSGLEASING,JSG Leasing Ltd,37.1,0,0,0.050000,1,BE,CASH,BSE,INE317W01014,1,542866,-
10579,JSLINDL,JSL Industries Ltd,215,0,0,0.050000,1,BE,CASH,BSE,INE581L01018,1,504080,-
12113,773JSL25,JSL-7.73%-24-5-25-PVT,1000000,0,0,0.010000,1,ZZ,-,BSE,INE220G08026,1,973813,-
59626,JSWENERGY,JSW Energy Ltd,298.9,0,0,0.050000,1,BE,CASH,BSE,INE121E01018,1,533148,-
11222,JUMBFNL,Jumbo Finance Ltd,17,0,0,0.050000,1,BE,CASH,BSE,INE122N01017,1,511060,-
36830,JPTRLES,Jupiter Industries & Leasing Ltd,3.3,0,0,0.010000,100,BE,CASH,BSE,INE990E01016,1,507987,-
38003,JRELTD,Justride Enterprises Ltd,7.45,0,0,0.010000,100,BE,CASH,BSE,INE432F01024,1,531035,-
49977,KCL,Kabra Commercial Ltd,23.4,0,0,0.050000,1,BE,CASH,BSE,INE926E01010,1,539393,-
11121,KABRADG,Kabra Drugs Ltd,4.55,0,0,0.010000,1,BE,CASH,BSE,INE323K01017,1,524322,-
17921,KABSON,Kabsons Industries Ltd,13.8,0,0,0.010000,1,BE,CASH,BSE,INE645C01010,1,524675,-
7451,KACL,Kaiser Corporation Ltd,51.95,0,0,0.050000,1,BE,CASH,BSE,INE229G01022,1,531780,-
10537,KAKTEX,Kakatiya Textiles Ltd,11.15,0,0,0.010000,1,BE,CASH,BSE,INE092E01011,1,521054,-
9149,KALYANIFRG,Kalyani Forge Ltd,183.15,0,0,0.050000,1,BE,CASH,BSE,INE314G01014,1,513509,-
7743,KAMADGIRI,Kamadgiri Fashion Ltd,42.75,0,0,0.050000,1,BE,CASH,BSE,INE535C01013,1,514322,-
9876,KANANIIND,Kanani Industries Ltd,22.55,0,0,0.050000,1,BE,CASH,BSE,INE879E01037,1,506184,-
8332,KANSHST,Kanishk Steel Industries Ltd,36,0,0,0.050000,1,BE,CASH,BSE,INE791E01018,1,513456,-
9712,KAPILCO,Kapil Cotex Ltd,25,0,0,0.050000,1,BE,CASH,BSE,INE393H01016,1,512036,-
37421,KARTKIN,Kartik Investments Trust Ltd,600,0,0,0.050000,1,BE,CASH,BSE,INE524U01019,1,501151,-
9653,KEDIACN,Kedia Construction Company Ltd,2.45,0,0,0.010000,1,BE,CASH,BSE,INE511J01027,1,508993,-
9591,KEERTHI,Keerthi Industries Ltd,173.9,0,0,0.050000,1,BE,CASH,BSE,INE145L01012,1,518011,-
7688,KERNEX,Kernex Microsystems (India) Ltd,149.85,0,0,0.050000,1,BE,CASH,BSE,INE202H01019,1,532686,-
10532,KEYCORP,Key Corp Ltd,49,0,0,0.050000,1,BE,CASH,BSE,INE130F01016,1,507948,-
37428,ZKHANDEN,Khandelwal Extractions Ltd,33.8,0,0,0.050000,1,BE,CASH,BSE,INE687W01010,1,519064,-
7206,KHODAY,Khoday India Ltd,72.9,0,0,0.050000,1,BE,CASH,BSE,INE687B01014,1,507435,-
11683,KHOOBSURAT,Khoobsurat Ltd,2.65,0,0,0.010000,1,BE,CASH,BSE,INE731G01027,1,535730,-
3091,KINETICENG,Kinetic Engineering Ltd,84.6,0,0,0.050000,1,BE,CASH,BSE,INE266B01017,1,500240,-
11097,KINETRU,Kinetic Trust Ltd,10.1,0,0,0.010000,1,BE,CASH,BSE,INE674M01019,1,531274,-
11135,KINGSINFR,Kings Infra Ventures Ltd,74.2,0,0,0.050000,1,BE,CASH,BSE,INE050N01010,1,530215,-
9818,KRL,Kintech Renewables Ltd,429.95,0,0,0.050000,1,BE,CASH,BSE,INE385F01016,1,512329,-
7533,KIRANPR,Kiran Print Pack Ltd,9.49,0,0,0.010000,1,BE,CASH,BSE,INE516D01011,1,531413,-
10901,KIRANSY-B,Kiran Syntex Ltd,13,0,0,0.010000,1,BE,CASH,BSE,INE293D01017,1,530443,-
9976,KKPLASTICK,Kkalpana Plastick Ltd,34.15,0,0,0.050000,1,BE,CASH,BSE,INE465K01016,1,523652,-
37932,KMGMILK,KMG Milk Food Ltd,21,0,0,0.050000,100,BE,CASH,BSE,INE873N01015,1,519415,-
27572,KOCL,Kome-on Communication Ltd,11.7,0,0,0.010000,1,BE,CASH,BSE,INE833C01012,1,539910,-
2485,PHILCORP,Kore Foods Ltd,2.75,0,0,0.010000,1,BE,CASH,BSE,INE601A01017,1,500458,-
161061,KOTHARIPRO,Kothari Products Ltd,127.4,0,0,0.050000,1,BE,CASH,BSE,INE823A01017,1,530299,-
36824,ZKOVALIN,Kovalam Investment & Trading Co. Ltd,13.46,0,0,0.010000,1,BE,CASH,BSE,INE735U01011,1,505585,-
36816,KRATOSENER,Kratos Energy & Infrastructure Ltd,280,0,0,0.050000,1,BE,CASH,BSE,INE567L01017,1,501261,-
78947,KRETTOSYS,Kretto Syscon Ltd,0.99,0,0,0.010000,1,BE,CASH,BSE,INE128R01023,1,531328,-
18956,KRISHNACAP,Krishna Capital & Securities Ltd,14.02,0,0,0.010000,1,BE,CASH,BSE,INE897B01019,1,539384,-
1512,KRISNAFILA,Krishna Filament Industries Ltd,7.27,0,0,0.010000,1,BE,CASH,BSE,INE073A01019,1,500248,-
10226,148KSDPL22,KSDPL-14.80%-27-12-22-PVT,1000000,0,0,0.010000,1,ZZ,-,BSE,INE994K07038,1,953686,-
138642,KSE,KSE Ltd,2119.5,0,0,0.050000,1,BE,CASH,BSE,INE953E01014,1,519421,-
13324,KUSUMEL,Kusam Electrical Industries Ltd,5.18,0,0,0.010000,1,BE,CASH,BSE,INE175Q01018,1,511048,-
4962,SUZLONFIBR,Kush Industries Ltd,3.24,0,0,0.010000,1,BE,CASH,BSE,INE979D01011,1,514240,-
11295,CRBSHAR,Kuwer Industries Ltd,8.55,0,0,0.010000,1,BE,CASH,BSE,INE430F01010,1,530421,-
11286,LATIMMETAL,La Tim Metal & Industries Ltd,164.6,0,0,0.050000,1,BE,CASH,BSE,INE501N01012,1,505693,-
77875,LAHL,Ladam Affordable Housing Ltd,6.01,0,0,0.010000,1,BE,CASH,BSE,INE213U01019,1,540026,-
21701,LAKHOTIA,Lakhotia Polyesters (India) Ltd,16.45,0,0,0.050000,1,BE,CASH,BSE,INE191O01010,1,535387,-
7413,LEADFIN,Lead Financial Services Ltd,17.26,0,0,0.050000,1,BE,CASH,BSE,INE531D01010,1,531288,-
37438,ZLEENCON,Leena Consultancy Ltd,12.79,0,0,0.010000,1,BE,CASH,BSE,INE778N01016,1,509046,-
9542,LERTHAI,Lerthai Finance Ltd,180,0,0,0.050000,1,BE,CASH,BSE,INE347D01011,1,502250,-
6786,LIBORD,Libord Securities Ltd,7,0,0,0.010000,1,BE,CASH,BSE,INE267E01019,1,531027,-
16584,LIKHAMI,Likhami Consulting Ltd,63,0,0,0.050000,1,BE,CASH,BSE,INE920T01011,1,539927,-
7525,LIPPISYS,Lippi Systems Ltd,17.95,0,0,0.050000,1,BE,CASH,BSE,INE845B01018,1,526604,-
11194,915SEFL17A,Long Term Infrastructure Bonds (Tranche 1)-Series 3,279,0,0,0.010000,1,ZZ,-,BSE,INE872A07PZ6,1,961741,-
11195,915SEFL17B,Long Term Infrastructure Bonds (Tranche 1)-Series 4,455.5,0,0,0.010000,1,ZZ,-,BSE,INE872A07QA7,1,961742,-
9681,LONTE,Longview Tea Company Ltd,19.95,0,0,0.050000,1,BE,CASH,BSE,INE696E01019,1,526568,-
9593,LORDSHOTL,Lords Ishwar Hotels Ltd,7.95,0,0,0.010000,1,BE,CASH,BSE,INE689J01013,1,530065,-
13974,SESL,Lucent Industries Ltd,14.35,0,0,0.010000,1,BE,CASH,BSE,INE622Q01019,1,539682,-
10899,LWSKNIT,LWS Knitwear Ltd,13.9,0,0,0.010000,1,BE,CASH,BSE,INE281M01013,1,531402,-
36773,MLINDLTD,M Lakhamsi Industries Ltd,6.72,0,0,0.010000,1,BE,CASH,BSE,INE808W01012,1,512153,-
37425,MPAGI,M P Agro Industries Ltd,9.94,0,0,0.010000,1,BE,CASH,BSE,INE468C01017,1,506543,-
11255,MACINTR,Macro International Ltd,16.19,0,0,0.050000,1,BE,CASH,BSE,INE307N01014,1,512600,-
10142,MADHUSE,Madhusudan Securities Ltd,3.97,0,0,0.010000,1,BE,CASH,BSE,INE856D01011,1,511000,-
11262,MADHUVEER,Madhuveer Com 18 Network Ltd,4.99,0,0,0.010000,1,BE,CASH,BSE,INE312M01016,1,531910,-
32635,MCLOUD,Magellanic Cloud Ltd,395.55,0,0,0.050000,1,BE,CASH,BSE,INE613C01018,1,538891,-
114231,MAGANTR,Magnanimous Trade & Finance Ltd,3.33,0,0,0.010000,1,BE,CASH,BSE,INE664N01018,1,512377,-
37414,MAHSHRE,Mahashree Trading Ltd,14.07,0,0,0.010000,100,BE,CASH,BSE,INE924T01013,1,512337,-
10957,MAHAVIRIND,Mahavir Industries Ltd,2.42,0,0,0.010000,1,BE,CASH,BSE,INE987M01023,1,531648,-
11040,MAITRI,Maitri Enterprises Ltd,63.35,0,0,0.050000,1,BE,CASH,BSE,INE501L01024,1,513430,-
36829,MNPLFIN,Manipal Finance Corporation Ltd,8.58,0,0,0.010000,100,BE,CASH,BSE,INE798E01013,1,507938,-
7469,KARANWO,Manor Estates & Industries Ltd,4.75,0,0,0.010000,1,BE,CASH,BSE,INE327D01013,1,526115,-
4778,MANSIFIN,Mansi Finance (Chennai) Ltd,24.4,0,0,0.050000,1,BE,CASH,BSE,INE094E01017,1,511758,-
13400,ZMANSOON,Mansoon Trading Company Ltd,2.3,0,0,0.010000,50,BE,CASH,BSE,INE776V01013,1,512303,-
11053,MARBLE,Marble City India Ltd,11.12,0,0,0.010000,1,BE,CASH,BSE,INE807H01023,1,531281,-
17880,MTPL,Marg Techno-Projects Ltd,10,0,0,0.010000,1,BE,CASH,BSE,INE245H01018,1,540254,-
9948,MASCH,Master Chemicals Ltd,29.6,0,0,0.050000,1,BE,CASH,BSE,INE523D01017,1,506867,-
6778,MASTERTR,Master Trust Ltd,129.35,0,0,0.050000,1,BE,CASH,BSE,INE677D01029,1,511768,-
6670,MBECL,McNally Bharat Engineering Company Ltd,5.16,0,0,0.010000,1,BE,CASH,BSE,INE748A01016,1,532629,-
11539,MEDINOV,Medinova Diagnostic Services Ltd,31.6,0,0,0.050000,1,BE,CASH,BSE,INE047C01019,1,526301,-
37432,MEGFI,Mega Fin (India) Ltd,8.87,0,0,0.010000,100,BE,CASH,BSE,INE524D01015,1,532105,-
17616,MNIL,Mega Nirman & Industries Ltd,20.18,0,0,0.050000,1,BE,CASH,BSE,INE216Q01010,1,539767,-
37125,TRANOCE,Megh Mayur Infra Ltd,0.12,0,0,0.010000,1,BE,CASH,BSE,INE074J01018,1,509003,-
10258,MEHTAHG,Mehta Housing Finance Ltd,45.95,0,0,0.050000,1,BE,CASH,BSE,INE239B01014,1,511740,-
10302,MEHIF,Mehta Integrated Finance Ltd,6.43,0,0,0.010000,1,BE,CASH,BSE,INE240B01012,1,511377,-
10193,MEHSECU,Mehta Securities Ltd,30.7,0,0,0.050000,1,BE,CASH,BSE,INE241B01010,1,511738,-
36797,MERCTRD,Mercury Trade Links Ltd,3.1,0,0,0.010000,100,BE,CASH,BSE,INE319T01016,1,512415,-
13446,MEWATZI,Mewat Zinc Ltd,16.32,0,0,0.050000,100,BE,CASH,BSE,INE235U01012,1,513496,-
10158,MICROSE,Microse India Ltd,10,0,0,0.010000,1,BE,CASH,BSE,INE809F01015,1,523343,-
10531,MIDINDIA,Mid India Industries Ltd,8.56,0,0,0.010000,1,BE,CASH,BSE,INE401C01018,1,500277,-
11698,MIDCAP,MIDCAP,0,0,0,0.050000,1,IN,-,BSE,,1,0,-
48957,MIHIKA,Mihika Industries Ltd,19.8,0,0,0.050000,1,BE,CASH,BSE,INE779Q01017,1,538895,-
13322,ZMILGFIN,Milgrey Finance & Investments Ltd,16.1,0,0,0.050000,50,BE,CASH,BSE,INE679T01013,1,511018,-
9566,MINID,Mini Diamonds (India) Ltd,23.05,0,0,0.050000,1,BE,CASH,BSE,INE281E01010,1,523373,-
11592,MIRCH,Mirch Technologies (India) Ltd,1.59,0,0,0.010000,1,BE,CASH,BSE,INE098E01018,1,505336,-
25995,MISHKA,Mishka Exim Ltd,27.5,0,0,0.050000,1,BE,CASH,BSE,INE540S01019,1,539220,-
29896,MISHTANN,Mishtann Foods Ltd,23.8,0,0,0.050000,1,BE,CASH,BSE,INE094S01041,1,539594,-
16629,MODCL,Modern Engineering and Projects Ltd,20.65,0,0,0.050000,1,BE,CASH,BSE,INE250S01015,1,539762,-
13461,MODINSU,Modern Insulators Ltd,48,0,0,0.050000,1,BE,CASH,BSE,INE219W01012,1,515008,-
2594,MODIRUBBER,Modi Rubber Ltd,67.6,0,0,0.050000,1,BE,CASH,BSE,INE832A01018,1,500890,-
10252,MOHITPPR,Mohit Paper Mills Ltd,14.9,0,0,0.010000,1,BE,CASH,BSE,INE388C01017,1,530169,-
10326,MONGIPA,Moongipa Capital Finance Ltd,22.4,0,0,0.050000,1,BE,CASH,BSE,INE153K01018,1,530167,-
49202,MOONGIPASEC,Moongipa Securities Ltd,38.7,0,0,0.050000,1,BE,CASH,BSE,INE618R01015,1,539199,-
12008,MSUMI,Motherson Sumi Wiring India Ltd,64.45,0,0,0.050000,1,BE,CASH,BSE,INE0FS801015,1,543498,-
38796,MOUNT,Mount Housing & Infrastructure Ltd,36.85,0,0,0.050000,1,BE,CASH,BSE,INE444X01014,1,542864,-
10147,MRUTR,Mrugesh Trading Ltd,4,0,0,0.010000,1,BE,CASH,BSE,INE738D01011,1,512065,-
10285,MSRINDIA,MSR India Ltd,18.2,0,0,0.050000,1,BE,CASH,BSE,INE331L01026,1,508922,-
4366,MULLER,Muller & Phipps (India) Ltd,130.95,0,0,0.050000,1,BE,CASH,BSE,INE003F01015,1,501477,-
9544,MULTIIN,Multiplus Holdings Ltd,32.8,0,0,0.050000,1,BE,CASH,BSE,INE886E01016,1,505594,-
114225,ZMULTIPU,Multipurpose Trading & Agencies Ltd,8.49,0,0,0.010000,1,BE,CASH,BSE,INE017P01014,1,504356,-
9884,MUNCAPM,Munoth Capital Markets Ltd,65.1,0,0,0.050000,1,BE,CASH,BSE,INE910G01027,1,511200,-
48955,MYMONEY,My Money Securities Ltd,23.6,0,0,0.050000,1,BE,CASH,BSE,INE232L01018,1,538862,-
11619,MYSTICELE,Mystic Electronics Ltd,6.08,0,0,0.010000,1,BE,CASH,BSE,INE159O01033,1,535205,-
8737,NAHARSPING,Nahar Spinning Mills Ltd,510.25,0,0,0.050000,1,BE,CASH,BSE,INE290A01027,1,500296,-
13541,NARMP,Narmada Macplast Drip Irrigation Systems Ltd,10.6,0,0,0.010000,1,BE,CASH,BSE,INE060D01010,1,517431,-
9578,NATGENI,National General Industries Ltd,505.8,0,0,0.050000,1,BE,CASH,BSE,INE654H01011,1,531651,-
23187,NATIONSTD,National Standard (India) Ltd,6891.9,0,0,0.050000,1,BE,CASH,BSE,INE166R01015,1,504882,-
5711,NATRAJPR,Natraj Proteins Ltd,105.25,0,0,0.050000,1,BE,CASH,BSE,INE444D01016,1,530119,-
8955,NATHUEC,Natura Hue Chem Ltd,5.79,0,0,0.010000,1,BE,CASH,BSE,INE487B01019,1,531834,-
14381,NATCAPSPP,Natural Capsules Ltd Partly Paidup,345,0,0,0.050000,1,ZZ,-,BSE,IN9936B01013,1,890161,-
14381,NATCAPSPP,NATURAL CAPSULES LTD.- Partly Paid up,345,0,0,0.050000,1,ZZ,-,BSE,IN9936B01013,1,890161,-
9607,NAVKAR,Navkar Urbanstructure Ltd,60.9,0,0,0.050000,1,BE,CASH,BSE,INE268H01010,1,531494,-
37191,NBFOOT,NB Footwear Ltd,3.17,0,0,0.010000,100,BE,CASH,BSE,INE006F01018,1,523242,-
13597,NCCBLUE,NCC Blue Water Products Ltd,5.19,0,0,0.010000,100,BE,CASH,BSE,INE630N01019,1,519506,-
21739,NEERAJ,Neeraj Paper Marketing Ltd,15.6,0,0,0.050000,1,BE,CASH,BSE,INE894J01019,1,539409,-
2941,NELCO,NELCO Ltd,714.75,0,0,0.050000,1,BE,CASH,BSE,INE045B01015,1,504112,-
9567,NOGMIND,Neogem India Ltd,4.5,0,0,0.010000,1,BE,CASH,BSE,INE552E01014,1,526195,-
17918,NETRIPPLES,Netripples Software Ltd,9.48,0,0,0.010000,1,BE,CASH,BSE,INE478B01018,1,542117,-
9547,NEWMKTADV,New Markets Advisory Ltd,9.1,0,0,0.010000,1,BE,CASH,BSE,INE800K01014,1,508867,-
21699,NIBE,NIBE Ltd,47.05,0,0,0.050000,1,BE,CASH,BSE,INE149O01018,1,535136,-
13353,ZNILKENG,Nilkanth Engineering Ltd,2.55,0,0,0.010000,50,BE,CASH,BSE,INE582V01015,1,512004,-
7755,NITINSPIN,Nitin Spinners Ltd,226.9,0,0,0.050000,1,BE,CASH,BSE,INE229H01012,1,532698,-
36837,ZNIVITRD,Nivi Trading Ltd,12,0,0,0.010000,50,BE,CASH,BSE,INE552F01011,1,512245,-
11273,NMSRESRC,NMS Resources Global Ltd,28.6,0,0,0.050000,1,BE,CASH,BSE,INE169F01014,1,522289,-
9956,NUWAY,Nuway Organic Naturals India Ltd,13,0,0,0.010000,1,BE,CASH,BSE,INE414L01012,1,531819,-
61513,OCEANIC,Oceanic Foods Ltd,61.95,0,0,0.050000,1,BE,CASH,BSE,INE711V01010,1,540405,-
61763,OCTAVIUSPL,Octavius Plantations Ltd,62.9,0,0,0.050000,1,BE,CASH,BSE,INE117S01016,1,542938,-
9659,OKPLA,OK Play India Ltd,37.9,0,0,0.050000,1,BE,CASH,BSE,INE870B01016,1,526415,-
137095,OLYOI,Olympic Oil Industries Ltd,35.2,0,0,0.050000,1,BE,CASH,BSE,INE286E01019,1,507609,-
25688,OMANSH,Omansh Enterprises Ltd,2.33,0,0,0.010000,1,BE,CASH,BSE,INE378P01028,1,538537,-
4745,OMEGAIN,Omega Interactive Technologies Ltd,32.15,0,0,0.050000,1,BE,CASH,BSE,INE113B01029,1,511644,-
10552,OMKARPH,Omkar Pharmachem Ltd,20.4,0,0,0.050000,1,BE,CASH,BSE,INE501C01015,1,532167,-
15364,ORACLECR,Oracle Credit Ltd,45.25,0,0,0.050000,1,BE,CASH,BSE,INE727C01016,1,539598,-
7608,ORCHASP,Orchasp Ltd,7.09,0,0,0.010000,1,BE,CASH,BSE,INE215B01022,1,532271,-
37547,OSWALEA,Oswal Leasing Ltd,17.45,0,0,0.050000,50,BE,CASH,BSE,INE811Q01018,1,509099,-
10269,OSWALOR,Oswal Overseas Ltd,3.5,0,0,0.010000,1,BE,CASH,BSE,INE906K01027,1,531065,-
9823,OSWAYRN,Oswal Yarns Ltd,8.07,0,0,0.010000,1,BE,CASH,BSE,INE670H01017,1,514460,-
13805,OVOBELE,Ovobel Foods Ltd,23.15,0,0,0.050000,100,BE,CASH,BSE,INE812S01012,1,530741,-
13730,SSORGS,Oxygenta Pharmaceutical Ltd,24.05,0,0,0.050000,1,BE,CASH,BSE,INE102E01018,1,524636,-
10760,PIFL,Pacheli Industrial Finance Ltd,9.45,0,0,0.010000,1,BE,CASH,BSE,INE926B01016,1,523862,-
7366,PADAMCO,Padam Cotton Yarns Ltd,35.65,0,0,0.050000,1,BE,CASH,BSE,INE448D01017,1,531395,-
81740,PALASHSECU,Palash Securities Ltd,106.8,0,0,0.050000,1,BE,CASH,BSE,INE471W01019,1,540648,-
49178,PALCO,Palco Metals Ltd,44.5,0,0,0.050000,1,BE,CASH,BSE,INE239L01013,1,539121,-
2413,SRGINFOTEC,Pan India Corporation Ltd,5.43,0,0,0.010000,1,BE,CASH,BSE,INE376A01032,1,511525,-
85514,PANAFIC,Panafic Industrials Ltd,2.46,0,0,0.010000,1,BE,CASH,BSE,INE655P01029,1,538860,-
